Name, Band Gap (eV), n*_SiC, n_CH, n_SiH, n_SiSi, n_CC, SiC density, CH density, SiH density, SiSi density, CC density, HH density, Mean SiSi Length, MAD SiSi, STD SiSi, Mean CC Length, MAD CC, STD CC, Mean SiC Length, MAD SiC, STD SiC, %C, %Si, %H, Density(g/cm^3), Volume(cm^3), Free Energy, 1C, 2C, 3C, 4C, 5C, 6C, 7C, 8C, 9C, 10C, 11C, 1Si, 2Si, 3Si, 4Si, 5Si, 6Si, 7Si, 8Si, 9Si, 10Si, 11Si
/storage/home/cjb6010/work/group_work/results/SS_models/76HMixed_Si_bulk/5S,1.53805,0.462216,0.0547931,0.0994393,0.0689987,0,103.817,10.5776,19.1964,13.3199,0,0,2.26635,0.0262321,0.0337123,0,0,0,1.91521,0.0267393,0.0348652,0.309322,0.368644,0.322034,2.20977,2.55E-21,-1402.54,73,0,0,0,0,0,0,0,0,0,0,69,0,0,1,0,0,0,0,0,0,1
/storage/home/cjb6010/work/group_work/results/SS_models/76HMixed_Si_bulk/6S,1.63182,0.479993,0.0582247,0.0943642,0.0923564,0,100.385,11.24,18.2166,17.829,0,0,2.25398,0.029278,0.0349512,0,0,0,1.91826,0.0263606,0.0347028,0.305085,0.372881,0.322034,2.19657,2.58E-21,-1395.61,72,0,0,0,0,0,0,0,0,0,0,60,0,0,1,3,0,0,0,1,0,0
/storage/home/cjb6010/work/group_work/results/SS_models/76HMixed_Si_bulk/7S,1.57207,0.492477,0.0577183,0.0935435,0.107476,0,97.9754,11.1423,18.0582,20.7477,0,0,2.26855,0.0361844,0.0440383,0,0,0,1.91905,0.0282205,0.0359588,0.300847,0.377119,0.322034,2.18773,2.60E-21,-1391.1,71,0,0,0,0,0,0,0,0,0,0,57,0,0,0,3,0,0,1,1,0,0
/storage/home/cjb6010/work/group_work/results/SS_models/76HMixed_Si_bulk/8S,1.48991,0.494304,0.0517641,0.0995464,0.111492,0,97.6225,9.99286,19.217,21.5231,0,0,2.27891,0.0436965,0.0542914,0,0,0,1.92146,0.0273091,0.0367088,0.29661,0.381356,0.322034,2.19869,2.60E-21,-1385.16,70,0,0,0,0,0,0,0,0,0,0,57,0,1,0,3,0,0,0,0,0,1
/storage/home/cjb6010/work/group_work/results/SS_models/76HMixed_Si_bulk/9S,1.52436,0.505345,0.0514441,0.0989311,0.126632,0,95.4912,9.93109,19.0982,24.4458,0,0,2.28242,0.0294683,0.0370751,0,0,0,1.92007,0.025254,0.0358097,0.292373,0.385593,0.322034,2.19529,2.62E-21,-1380.45,69,0,0,0,0,0,0,0,0,0,0,56,0,1,0,1,0,0,1,0,0,1
/storage/home/cjb6010/work/group_work/results/SS_models/76HMixed_Si_bulk/10S,1.25661,0.525344,0.0566462,0.091806,0.152359,0,91.6305,10.9353,17.7228,29.4123,0,0,2.27705,0.0362449,0.0443971,0,0,0,1.92255,0.0283431,0.0361254,0.288136,0.389831,0.322034,2.17728,2.65E-21,-1375.75,68,0,0,0,0,0,0,0,0,0,0,50,0,0,1,2,0,0,0,0,0,1
/storage/home/cjb6010/work/group_work/results/SS_models/76HMixed_Si_bulk/11S,1.56019,0.523703,0.0447136,0.103036,0.143861,0,91.9473,8.63178,19.8906,27.7718,0,0,2.26941,0.0271444,0.0330352,0,0,0,1.92515,0.0278303,0.0362891,0.283898,0.394068,0.322034,2.17699,2.66E-21,-1367.36,67,0,0,0,0,0,0,0,0,0,0,50,0,0,1,1,1,1,1,0,0,1
/storage/home/cjb6010/work/group_work/results/SS_models/76HMixed_Si_bulk/12S,1.40752,0.539352,0.0503229,0.0967748,0.170324,0,88.9262,9.71463,18.682,32.8803,0,0,2.28236,0.0356692,0.0454316,0,0,0,1.92477,0.0295738,0.0407434,0.279661,0.398305,0.322034,2.17737,2.68E-21,-1363.86,66,0,0,0,0,0,0,0,0,0,0,47,0,1,0,2,0,0,0,1,0,1
/storage/home/cjb6010/work/group_work/results/SS_models/76HMixed_Si_bulk/13S,1.42864,0.548763,0.0458885,0.099425,0.175906,0,87.1094,8.85859,19.1936,33.9579,0,0,2.27246,0.0353384,0.0418323,0,0,0,1.92855,0.0311624,0.0402152,0.275424,0.402542,0.322034,2.16081,2.71E-21,-1356.43,65,0,0,0,0,0,0,0,0,0,0,41,0,0,3,2,0,1,1,0,0,1
/storage/home/cjb6010/work/group_work/results/SS_models/76HMixed_Si_bulk/14S,1.31659,0.562628,0.0473347,0.0965627,0.193125,0,84.433,9.13777,18.641,37.2821,0,0,2.27797,0.032381,0.0419541,0,0,0,1.93013,0.0332181,0.0419312,0.271186,0.40678,0.322034,2.14951,2.74E-21,-1351.51,64,0,0,0,0,0,0,0,0,0,0,40,0,1,1,3,0,0,0,1,0,1
/storage/home/cjb6010/work/group_work/results/SS_models/76HMixed_Si_bulk/15S,1.21257,0.566552,0.0435341,0.100318,0.200635,0,83.6754,8.40407,19.3659,38.7318,0,0,2.29785,0.0365075,0.0465109,0,0,0,1.92443,0.0318927,0.0426696,0.266949,0.411017,0.322034,2.15858,2.74E-21,-1349.63,63,0,0,0,0,0,0,0,0,0,0,44,0,0,2,0,0,0,0,0,0,1
/storage/home/cjb6010/work/group_work/results/SS_models/76HMixed_Si_bulk/16S,1.15476,0.574897,0.0413817,0.101573,0.21067,0,82.0644,7.98857,19.6083,40.6691,0,0,2.27986,0.0327185,0.0406316,0,0,0,1.9307,0.032672,0.0419488,0.262712,0.415254,0.322034,2.15481,2.75E-21,-1342.79,62,0,0,0,0,0,0,0,0,0,0,36,0,2,1,1,0,0,0,0,0,2
/storage/home/cjb6010/work/group_work/results/SS_models/76HMixed_Si_bulk/17S,1.02307,0.591923,0.0445175,0.0964546,0.230007,0,78.7777,8.59393,18.6202,44.402,0,0,2.28846,0.0360558,0.0412724,0,0,0,1.93086,0.0316956,0.0405976,0.258475,0.419492,0.322034,2.13448,2.79E-21,-1338.86,61,0,0,0,0,0,0,0,0,0,0,33,0,0,1,3,0,0,0,0,0,2
/storage/home/cjb6010/work/group_work/results/SS_models/76HMixed_Si_bulk/18S,1.16162,0.60521,0.0479651,0.0922406,0.247205,0,76.2126,9.25948,17.8067,47.7219,0,0,2.29119,0.0377237,0.0460408,0,0,0,1.93185,0.0308836,0.0400428,0.254237,0.423729,0.322034,2.13239,2.81E-21,-1334.24,60,0,0,0,0,0,0,0,0,0,0,32,0,0,2,1,0,0,0,0,0,1
/storage/home/cjb6010/work/group_work/results/SS_models/76HMixed_Si_bulk/19S,1.15734,0.618654,0.0451832,0.0921737,0.256641,0,73.6174,8.72244,17.7938,49.5434,0,0,2.29303,0.028855,0.0365181,0,0,0,1.93249,0.0323964,0.0431816,0.25,0.427966,0.322034,2.09837,2.87E-21,-1329.72,59,0,0,0,0,0,0,0,0,0,0,31,0,0,0,1,0,0,0,0,0,1
/storage/home/cjb6010/work/group_work/results/SS_models/76HMixed_Si_bulk/20S,1.24002,0.616894,0.0401349,0.0985129,0.262701,0,73.9571,7.74788,19.0175,50.7134,0,0,2.29253,0.0396359,0.0491565,0,0,0,1.93438,0.0343444,0.0441065,0.245763,0.432203,0.322034,2.12749,2.84E-21,-1323.75,58,0,0,0,0,0,0,0,0,0,0,29,0,1,0,0,0,0,1,0,0,2
/storage/home/cjb6010/work/group_work/results/SS_models/Mixed_8_Surf/1,1.59212,0.302924,0.0760052,0.0542894,0.0130295,0,134.568,14.6725,10.4804,2.51529,0,0,2.22168,0.0326498,0.0379911,0,0,0,1.89927,0.0173665,0.0228513,0.375527,0.371308,0.253165,2.50672,2.39E-21,-1520.88,89,0,0,0,0,0,0,0,0,0,0,84,0,0,1,0,0,0,0,0,0,0
/storage/home/cjb6010/work/group_work/results/SS_models/Mixed_8_Surf/2,1.59785,0.307267,0.0716621,0.0586326,0.0217158,0,133.729,13.8341,11.3188,4.19214,0,0,2.26394,0.0524795,0.0703857,0,0,0,1.89853,0.0176911,0.0233753,0.371308,0.375527,0.253165,2.51791,2.39E-21,-1515.06,88,0,0,0,0,0,0,0,0,0,0,82,0,1,1,0,0,0,0,0,0,0
/storage/home/cjb6010/work/group_work/results/SS_models/Mixed_8_Surf/3,1.51095,0.313782,0.0694905,0.0608042,0.0347452,0,132.472,13.4149,11.738,6.70743,0,0,2.24699,0.0488773,0.0611386,0,0,0,1.89726,0.0182081,0.0240503,0.367089,0.379747,0.253165,2.5291,2.39E-21,-1508.18,87,0,0,0,0,0,0,0,0,0,0,79,0,1,2,0,0,0,0,0,0,0
/storage/home/cjb6010/work/group_work/results/SS_models/Mixed_8_Surf/4,1.59772,0.313782,0.0694905,0.0608042,0.0347452,0,132.472,13.4149,11.738,6.70743,0,0,2.25439,0.0422254,0.0576587,0,0,0,1.89717,0.0183054,0.0239144,0.367089,0.379747,0.253165,2.5291,2.39E-21,-1508.66,87,0,0,0,0,0,0,0,0,0,0,79,0,1,2,0,0,0,0,0,0,0
/storage/home/cjb6010/work/group_work/results/SS_models/Mixed_8_Surf/5,1.58017,0.320296,0.0673189,0.0629757,0.0477747,0,131.214,12.9956,12.1572,9.22272,0,0,2.25676,0.041951,0.0535849,0,0,0,1.8957,0.01892,0.024508,0.362869,0.383966,0.253165,2.54029,2.39E-21,-1502.71,86,0,0,0,0,0,0,0,0,0,0,76,0,1,3,0,0,0,0,0,0,0
/storage/home/cjb6010/work/group_work/results/SS_models/Mixed_8_Surf/6,1.29739,0.324639,0.0629757,0.0673189,0.056461,0,130.376,12.1572,12.9956,10.8996,0,0,2.25869,0.0416835,0.0518635,0,0,0,1.89481,0.0190516,0.0250887,0.35865,0.388186,0.253165,2.55148,2.39E-21,-1496.52,85,0,0,0,0,0,0,0,0,0,0,74,0,2,3,0,0,0,0,0,0,0
/storage/home/cjb6010/work/group_work/results/SS_models/Mixed_8_Surf/7,1.26205,0.331154,0.0608042,0.0694905,0.0694905,0,129.118,11.738,13.4149,13.4149,0,0,2.24902,0.0375313,0.0499064,0,0,0,1.89364,0.019637,0.0260818,0.35443,0.392405,0.253165,2.56267,2.39E-21,-1489.85,84,0,0,0,0,0,0,0,0,0,0,72,0,2,2,0,0,1,0,0,0,0
/storage/home/cjb6010/work/group_work/results/SS_models/Mixed_8_Surf/8,1.13236,0.337669,0.0586326,0.0716621,0.0825199,0,127.86,11.3188,13.8341,15.9301,0,0,2.24643,0.0342572,0.0469147,0,0,0,1.8925,0.0204798,0.0277575,0.350211,0.396624,0.253165,2.57386,2.39E-21,-1483.28,83,0,0,0,0,0,0,0,0,0,0,70,0,2,1,0,0,2,0,0,0,0
/storage/home/cjb6010/work/group_work/results/SS_models/Mixed_8_Surf/9,1.00737,0.342012,0.0542894,0.0760052,0.0912063,0,127.022,10.4804,14.6725,17.607,0,0,2.25243,0.0364963,0.0493984,0,0,0,1.89221,0.0211941,0.0287755,0.345992,0.400844,0.253165,2.58505,2.39E-21,-1477.01,82,0,0,0,0,0,0,0,0,0,0,69,0,1,1,1,0,2,0,0,0,0
/storage/home/cjb6010/work/group_work/results/SS_models/Mixed_8_Surf/10,0.969095,0.348527,0.0521179,0.0781768,0.104236,0,125.764,10.0611,15.0917,20.1223,0,0,2.25419,0.0320484,0.0441668,0,0,0,1.89095,0.0222852,0.0297238,0.341772,0.405063,0.253165,2.59624,2.39E-21,-1470.31,81,0,0,0,0,0,0,0,0,0,0,66,0,1,2,1,0,2,0,0,0,0
/storage/home/cjb6010/work/group_work/results/SS_models/Mixed_9_Surf/1,1.72097,0.3282,0.0712843,0.066964,0.0129608,0,129.688,13.7611,12.9271,2.50203,0,0,2.25744,0.0294,0.0341825,0,0,0,1.90035,0.0189184,0.0245888,0.362869,0.367089,0.270042,2.4519,2.40E-21,-1499.09,86,0,0,0,0,0,0,0,0,0,0,83,0,0,1,0,0,0,0,0,0,0
/storage/home/cjb6010/work/group_work/results/SS_models/Mixed_9_Surf/2,1.69635,0.33252,0.066964,0.0712843,0.0216013,0,128.854,12.9271,13.7611,4.17004,0,0,2.2762,0.0280307,0.0428221,0,0,0,1.89956,0.0190103,0.0250695,0.35865,0.371308,0.270042,2.46303,2.40E-21,-1492.87,85,0,0,0,0,0,0,0,0,0,0,81,0,1,1,0,0,0,0,0,0,0
/storage/home/cjb6010/work/group_work/results/SS_models/Mixed_9_Surf/3,1.70565,0.33684,0.0626438,0.0756046,0.0302418,0,128.02,12.0931,14.5952,5.83806,0,0,2.28858,0.032457,0.0444932,0,0,0,1.89889,0.0197258,0.0261723,0.35443,0.375527,0.270042,2.47416,2.40E-21,-1487.11,84,0,0,0,0,0,0,0,0,0,0,79,0,2,1,0,0,0,0,0,0,0
/storage/home/cjb6010/work/group_work/results/SS_models/Mixed_9_Surf/4,1.69531,0.34332,0.0604836,0.0777647,0.0432026,0,126.769,11.6761,15.0122,8.34009,0,0,2.27863,0.0381003,0.0490517,0,0,0,1.8974,0.0202962,0.0268657,0.350211,0.379747,0.270042,2.48529,2.40E-21,-1480.73,83,0,0,0,0,0,0,0,0,0,0,76,0,2,2,0,0,0,0,0,0,0
/storage/home/cjb6010/work/group_work/results/SS_models/Mixed_9_Surf/5,1.54152,0.349801,0.0583235,0.0799248,0.0561634,0,125.518,11.2591,15.4292,10.8421,0,0,2.26433,0.0400861,0.0498133,0,0,0,1.89624,0.021333,0.0277046,0.345992,0.383966,0.270042,2.49643,2.40E-21,-1473.97,82,0,0,0,0,0,0,0,0,0,0,73,0,2,3,0,0,0,0,0,0,0
/storage/home/cjb6010/work/group_work/results/SS_models/Mixed_9_Surf/6,1.512,0.356281,0.0561634,0.0820849,0.0691242,0,124.267,10.8421,15.8462,13.3441,0,0,2.26358,0.037548,0.0472765,0,0,0,1.89494,0.0216666,0.0281805,0.341772,0.388186,0.270042,2.50756,2.40E-21,-1467.95,81,0,0,0,0,0,0,0,0,0,0,70,0,2,4,0,0,0,0,0,0,0
/storage/home/cjb6010/work/group_work/results/SS_models/Mixed_9_Surf/7,1.51785,0.360601,0.0518431,0.0864052,0.0777647,0,123.433,10.0081,16.6802,15.0122,0,0,2.27127,0.0400177,0.0499443,0,0,0,1.89395,0.0221974,0.0286204,0.337553,0.392405,0.270042,2.51869,2.40E-21,-1462.51,80,0,0,0,0,0,0,0,0,0,0,68,0,3,4,0,0,0,0,0,0,0
/storage/home/cjb6010/work/group_work/results/SS_models/Mixed_9_Surf/8,1.37396,0.367082,0.049683,0.0885653,0.0907255,0,122.182,9.5911,17.0972,17.5142,0,0,2.26047,0.0402274,0.0475923,0,0,0,1.89322,0.0224702,0.0295086,0.333333,0.396624,0.270042,2.52982,2.40E-21,-1455.57,79,0,0,0,0,0,0,0,0,0,0,66,0,2,4,0,1,0,0,0,0,0
/storage/home/cjb6010/work/group_work/results/SS_models/Mixed_9_Surf/9,1.36932,0.373562,0.0475229,0.0907255,0.103686,0,120.931,9.1741,17.5142,20.0162,0,0,2.25918,0.0381849,0.0459988,0,0,0,1.89199,0.022661,0.0299747,0.329114,0.400844,0.270042,2.54095,2.40E-21,-1449.18,78,0,0,0,0,0,0,0,0,0,0,63,0,2,5,0,1,0,0,0,0,0
/storage/home/cjb6010/work/group_work/results/SS_models/Mixed_9_Surf/10,1.07267,0.380043,0.0453627,0.0928856,0.116647,0,119.68,8.75709,17.9312,22.5182,0,0,2.26359,0.0359637,0.0448144,0,0,0,1.8914,0.0233002,0.0310818,0.324895,0.405063,0.270042,2.55208,2.40E-21,-1442.13,77,0,0,0,0,0,0,0,0,0,0,61,0,2,4,0,1,1,0,0,0,0
/storage/home/cjb6010/work/group_work/results/CC_models/72Mixed_surf_CC/1,2.08323,0.384511,0.0702807,0.0830591,0,0.0127783,118.818,13.5674,16.0342,0,2.4668,0,0,0,0,1.63755,0.030887,0.0363498,1.90602,0.0232156,0.0306842,0.347458,0.347458,0.305085,2.29422,2.43E-21,-1455.65,78,0,0,1,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0
/storage/home/cjb6010/work/group_work/results/CC_models/72Mixed_surf_CC/2,2.02735,0.386111,0.0729799,0.0815657,0,0.0257576,118.509,14.0885,15.7459,0,4.9724,0,0,0,0,1.63158,0.0206075,0.026268,1.90578,0.0233661,0.0305999,0.351695,0.34322,0.305085,2.3012,2.41E-21,-1457.72,75,0,0,2,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0
/storage/home/cjb6010/work/group_work/results/CC_models/72Mixed_surf_CC/3,2.14967,0.389365,0.0792754,0.0749903,0,0.0299961,117.881,15.3038,14.4766,0,5.79063,0,0,0,0,1.62349,0.0364181,0.0478462,1.90549,0.0230004,0.0300594,0.355932,0.338983,0.305085,2.28599,2.42E-21,-1462.89,74,1,0,2,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
/storage/home/cjb6010/work/group_work/results/CC_models/72Mixed_surf_CC/4,2.2001,0.393808,0.0816855,0.073087,0,0.0429923,117.023,15.769,14.1091,0,8.2995,0,0,0,0,1.60651,0.0261812,0.0387077,1.90528,0.0231548,0.030383,0.360169,0.334746,0.305085,2.28242,2.41E-21,-1467.13,71,1,0,3,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0
/storage/home/cjb6010/work/group_work/results/CC_models/72Mixed_surf_CC/5,2.08239,0.393168,0.0922041,0.0621842,0,0.0385971,117.146,17.7996,12.0044,0,7.45101,0,0,0,0,1.60721,0.0317667,0.0453872,1.9051,0.0226455,0.0302898,0.364407,0.330508,0.305085,2.26571,2.42E-21,-1474.2,72,2,2,1,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0
